,artist,album_name,album_uri,track,release_date,id,song_uri,track_href,analysis_url,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1156,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Favorite (Vampire),2021-10-25,2R8MZR1RCP4cIJITHDPRbY,spotify:track:2R8MZR1RCP4cIJITHDPRbY,https://api.spotify.com/v1/tracks/2R8MZR1RCP4cIJITHDPRbY,https://api.spotify.com/v1/audio-analysis/2R8MZR1RCP4cIJITHDPRbY,audio_features,0.561,0.758,5.0,-3.87,0.0,0.0478,0.000831,3.08e-06,0.15,0.178,149.944,215587,4
1157,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Sticker,2021-10-25,74fDhcwkTCffCxVRQyN7dr,spotify:track:74fDhcwkTCffCxVRQyN7dr,https://api.spotify.com/v1/tracks/74fDhcwkTCffCxVRQyN7dr,https://api.spotify.com/v1/audio-analysis/74fDhcwkTCffCxVRQyN7dr,audio_features,0.527,0.769,2.0,-0.419,1.0,0.28,0.311,0.0,0.742,0.719,156.032,227773,4
1158,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Love On The Floor,2021-10-25,2qDEhEy3vSZYFVgWbRChzw,spotify:track:2qDEhEy3vSZYFVgWbRChzw,https://api.spotify.com/v1/tracks/2qDEhEy3vSZYFVgWbRChzw,https://api.spotify.com/v1/audio-analysis/2qDEhEy3vSZYFVgWbRChzw,audio_features,0.889,0.679,11.0,-4.106,0.0,0.11,0.0799,1.37e-05,0.031,0.641,116.998,218280,4
1159,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Lemonade,2021-10-25,1cZft7CCuM1kzUYVihbQI5,spotify:track:1cZft7CCuM1kzUYVihbQI5,https://api.spotify.com/v1/tracks/1cZft7CCuM1kzUYVihbQI5,https://api.spotify.com/v1/audio-analysis/1cZft7CCuM1kzUYVihbQI5,audio_features,0.812,0.876,11.0,-1.456,0.0,0.0716,0.0145,0.000522,0.119,0.679,89.992,190067,4
1160,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Breakfast,2021-10-25,2MqrhOe9Lr7DNBq0da5QC7,spotify:track:2MqrhOe9Lr7DNBq0da5QC7,https://api.spotify.com/v1/tracks/2MqrhOe9Lr7DNBq0da5QC7,https://api.spotify.com/v1/audio-analysis/2MqrhOe9Lr7DNBq0da5QC7,audio_features,0.745,0.781,6.0,-3.59,1.0,0.0535,0.126,0.0,0.0508,0.617,121.941,212613,4
1161,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Pilot,2021-10-25,5JelBxGOmT607wiyQG6fxK,spotify:track:5JelBxGOmT607wiyQG6fxK,https://api.spotify.com/v1/tracks/5JelBxGOmT607wiyQG6fxK,https://api.spotify.com/v1/audio-analysis/5JelBxGOmT607wiyQG6fxK,audio_features,0.624,0.879,5.0,-2.676,0.0,0.0552,0.0579,0.0,0.223,0.762,160.024,209360,4
1162,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Focus,2021-10-25,7yOrC4QuzeBWBp6MG8XqgS,spotify:track:7yOrC4QuzeBWBp6MG8XqgS,https://api.spotify.com/v1/tracks/7yOrC4QuzeBWBp6MG8XqgS,https://api.spotify.com/v1/audio-analysis/7yOrC4QuzeBWBp6MG8XqgS,audio_features,0.655,0.711,5.0,-3.34,1.0,0.161,0.284,0.0,0.116,0.468,82.391,204707,4
1163,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,The Rainy Night,2021-10-25,7q5VHVyPb2h2TnZO2J8eOc,spotify:track:7q5VHVyPb2h2TnZO2J8eOc,https://api.spotify.com/v1/tracks/7q5VHVyPb2h2TnZO2J8eOc,https://api.spotify.com/v1/audio-analysis/7q5VHVyPb2h2TnZO2J8eOc,audio_features,0.476,0.633,5.0,-4.707,1.0,0.0423,0.359,0.0,0.139,0.337,149.738,199027,3
1164,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Far,2021-10-25,7aBpUgQLy6dfEzGjDPk1kI,spotify:track:7aBpUgQLy6dfEzGjDPk1kI,https://api.spotify.com/v1/tracks/7aBpUgQLy6dfEzGjDPk1kI,https://api.spotify.com/v1/audio-analysis/7aBpUgQLy6dfEzGjDPk1kI,audio_features,0.593,0.796,9.0,-3.847,1.0,0.179,0.0613,0.0,0.28,0.41,80.041,216573,4
1165,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Bring The Noize,2021-10-25,2mZ0vosDmhZnyLmRtwGnCS,spotify:track:2mZ0vosDmhZnyLmRtwGnCS,https://api.spotify.com/v1/tracks/2mZ0vosDmhZnyLmRtwGnCS,https://api.spotify.com/v1/audio-analysis/2mZ0vosDmhZnyLmRtwGnCS,audio_features,0.762,0.923,6.0,-3.11,1.0,0.185,0.196,0.0,0.488,0.91,160.065,222160,4
1166,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Magic Carpet Ride,2021-10-25,24NyzAUWg9pBpnpicelklI,spotify:track:24NyzAUWg9pBpnpicelklI,https://api.spotify.com/v1/tracks/24NyzAUWg9pBpnpicelklI,https://api.spotify.com/v1/audio-analysis/24NyzAUWg9pBpnpicelklI,audio_features,0.579,0.624,6.0,-4.85,1.0,0.0539,0.065,0.0,0.105,0.401,141.852,218147,4
1167,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Road Trip,2021-10-25,3t1ER453jBfBfaOjzH2ZSR,spotify:track:3t1ER453jBfBfaOjzH2ZSR,https://api.spotify.com/v1/tracks/3t1ER453jBfBfaOjzH2ZSR,https://api.spotify.com/v1/audio-analysis/3t1ER453jBfBfaOjzH2ZSR,audio_features,0.75,0.538,5.0,-4.866,0.0,0.036,0.123,0.0,0.0937,0.434,87.992,215053,4
1168,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Dreamer,2021-10-25,43uSqUWM5x2KlUi88MLhe7,spotify:track:43uSqUWM5x2KlUi88MLhe7,https://api.spotify.com/v1/tracks/43uSqUWM5x2KlUi88MLhe7,https://api.spotify.com/v1/audio-analysis/43uSqUWM5x2KlUi88MLhe7,audio_features,0.843,0.762,5.0,-2.121,0.0,0.112,0.292,0.0,0.042,0.907,109.038,209160,4
1169,NCT 127,Favorite - The 3rd Album Repackage,spotify:album:5LbnQtyHBfJUCigA08llHX,Promise You,2021-10-25,0n1ZEsej7mfQAVg9bzO4vQ,spotify:track:0n1ZEsej7mfQAVg9bzO4vQ,https://api.spotify.com/v1/tracks/0n1ZEsej7mfQAVg9bzO4vQ,https://api.spotify.com/v1/audio-analysis/0n1ZEsej7mfQAVg9bzO4vQ,audio_features,0.632,0.874,0.0,-2.763,1.0,0.0546,0.108,6.34e-06,0.118,0.233,121.954,211160,4
1170,NCT 127,Sticker - The 3rd Album,spotify:album:6nYbIKGcTmKM5BAlJPPcad,Sticker,2021-09-17,1iGQpclvzonFNzy7Ko89V7,spotify:track:1iGQpclvzonFNzy7Ko89V7,https://api.spotify.com/v1/tracks/1iGQpclvzonFNzy7Ko89V7,https://api.spotify.com/v1/audio-analysis/1iGQpclvzonFNzy7Ko89V7,audio_features,0.527,0.769,2.0,-0.419,1.0,0.28,0.311,0.0,0.742,0.719,156.032,227773,4
1171,NCT 127,Sticker - The 3rd Album,spotify:album:6nYbIKGcTmKM5BAlJPPcad,Lemonade,2021-09-17,6txVOdSbg928oeGhlVUrdK,spotify:track:6txVOdSbg928oeGhlVUrdK,https://api.spotify.com/v1/tracks/6txVOdSbg928oeGhlVUrdK,https://api.spotify.com/v1/audio-analysis/6txVOdSbg928oeGhlVUrdK,audio_features,0.812,0.876,11.0,-1.456,0.0,0.0716,0.0145,0.000522,0.119,0.679,89.992,190067,4
1172,NCT 127,Sticker - The 3rd Album,spotify:album:6nYbIKGcTmKM5BAlJPPcad,Breakfast,2021-09-17,5gVCEqLQrHkZPQzLw8pTXC,spotify:track:5gVCEqLQrHkZPQzLw8pTXC,https://api.spotify.com/v1/tracks/5gVCEqLQrHkZPQzLw8pTXC,https://api.spotify.com/v1/audio-analysis/5gVCEqLQrHkZPQzLw8pTXC,audio_features,0.745,0.781,6.0,-3.59,1.0,0.0535,0.126,0.0,0.0508,0.617,121.941,212613,4
1173,NCT 127,Sticker - The 3rd Album,spotify:album:6nYbIKGcTmKM5BAlJPPcad,Focus,2021-09-17,3OXAycDk6KZnCfYA0LABUr,spotify:track:3OXAycDk6KZnCfYA0LABUr,https://api.spotify.com/v1/tracks/3OXAycDk6KZnCfYA0LABUr,https://api.spotify.com/v1/audio-analysis/3OXAycDk6KZnCfYA0LABUr,audio_features,0.655,0.711,5.0,-3.34,1.0,0.161,0.284,0.0,0.116,0.468,82.391,204707,4
1174,NCT 127,Sticker - The 3rd Album,spotify:album:6nYbIKGcTmKM5BAlJPPcad,The Rainy Night,2021-09-17,0AY4qmK5YRpqSpGsnjskDK,spotify:track:0AY4qmK5YRpqSpGsnjskDK,https://api.spotify.com/v1/tracks/0AY4qmK5YRpqSpGsnjskDK,https://api.spotify.com/v1/audio-analysis/0AY4qmK5YRpqSpGsnjskDK,audio_features,0.476,0.633,5.0,-4.707,1.0,0.0423,0.359,0.0,0.139,0.337,149.738,199027,3
1175,NCT 127,Sticker - The 3rd Album,spotify:album:6nYbIKGcTmKM5BAlJPPcad,Far,2021-09-17,3HxtdKRmw0BNUs4VM7uYvE,spotify:track:3HxtdKRmw0BNUs4VM7uYvE,https://api.spotify.com/v1/tracks/3HxtdKRmw0BNUs4VM7uYvE,https://api.spotify.com/v1/audio-analysis/3HxtdKRmw0BNUs4VM7uYvE,audio_features,0.593,0.796,9.0,-3.847,1.0,0.179,0.0613,0.0,0.28,0.41,80.041,216573,4
1176,NCT 127,Sticker - The 3rd Album,spotify:album:6nYbIKGcTmKM5BAlJPPcad,Bring The Noize,2021-09-17,0qrI2HZIHthFCBjnS7t2jp,spotify:track:0qrI2HZIHthFCBjnS7t2jp,https://api.spotify.com/v1/tracks/0qrI2HZIHthFCBjnS7t2jp,https://api.spotify.com/v1/audio-analysis/0qrI2HZIHthFCBjnS7t2jp,audio_features,0.762,0.923,6.0,-3.11,1.0,0.185,0.196,0.0,0.488,0.91,160.065,222160,4
1177,NCT 127,Sticker - The 3rd Album,spotify:album:6nYbIKGcTmKM5BAlJPPcad,Magic Carpet Ride,2021-09-17,6F2wRUS8oe71Hs9O58dMKb,spotify:track:6F2wRUS8oe71Hs9O58dMKb,https://api.spotify.com/v1/tracks/6F2wRUS8oe71Hs9O58dMKb,https://api.spotify.com/v1/audio-analysis/6F2wRUS8oe71Hs9O58dMKb,audio_features,0.579,0.624,6.0,-4.85,1.0,0.0539,0.065,0.0,0.105,0.401,141.852,218147,4
1178,NCT 127,Sticker - The 3rd Album,spotify:album:6nYbIKGcTmKM5BAlJPPcad,Road Trip,2021-09-17,2OoG4BqX926Te1vGdMFB2F,spotify:track:2OoG4BqX926Te1vGdMFB2F,https://api.spotify.com/v1/tracks/2OoG4BqX926Te1vGdMFB2F,https://api.spotify.com/v1/audio-analysis/2OoG4BqX926Te1vGdMFB2F,audio_features,0.75,0.538,5.0,-4.866,0.0,0.036,0.123,0.0,0.0937,0.434,87.992,215053,4
1179,NCT 127,Sticker - The 3rd Album,spotify:album:6nYbIKGcTmKM5BAlJPPcad,Dreamer,2021-09-17,2dGQn6Dqb5PPLqtbmvfcFf,spotify:track:2dGQn6Dqb5PPLqtbmvfcFf,https://api.spotify.com/v1/tracks/2dGQn6Dqb5PPLqtbmvfcFf,https://api.spotify.com/v1/audio-analysis/2dGQn6Dqb5PPLqtbmvfcFf,audio_features,0.843,0.762,5.0,-2.121,0.0,0.112,0.292,0.0,0.042,0.907,109.038,209160,4
1180,NCT 127,Sticker - The 3rd Album,spotify:album:6nYbIKGcTmKM5BAlJPPcad,Promise You,2021-09-17,5LuX3XQmdRG327lafv1p50,spotify:track:5LuX3XQmdRG327lafv1p50,https://api.spotify.com/v1/tracks/5LuX3XQmdRG327lafv1p50,https://api.spotify.com/v1/audio-analysis/5LuX3XQmdRG327lafv1p50,audio_features,0.632,0.874,0.0,-2.763,1.0,0.0546,0.108,6.34e-06,0.118,0.233,121.954,211160,4
1181,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Punch,2020-05-19,0O22hXRIdbyrnMQk7VldC9,spotify:track:0O22hXRIdbyrnMQk7VldC9,https://api.spotify.com/v1/tracks/0O22hXRIdbyrnMQk7VldC9,https://api.spotify.com/v1/audio-analysis/0O22hXRIdbyrnMQk7VldC9,audio_features,0.636,0.915,1.0,-3.473,1.0,0.183,0.0353,0.0,0.0978,0.511,90.946,204000,4
1182,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,NonStop,2020-05-19,23a4qKSwqUK70S8GnXa0Js,spotify:track:23a4qKSwqUK70S8GnXa0Js,https://api.spotify.com/v1/tracks/23a4qKSwqUK70S8GnXa0Js,https://api.spotify.com/v1/audio-analysis/23a4qKSwqUK70S8GnXa0Js,audio_features,0.555,0.926,0.0,-2.793,0.0,0.113,0.0892,0.0,0.0626,0.644,149.725,204707,4
1183,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Prelude,2020-05-19,6hHzGmjnndU1GyJsZwQ0HH,spotify:track:6hHzGmjnndU1GyJsZwQ0HH,https://api.spotify.com/v1/tracks/6hHzGmjnndU1GyJsZwQ0HH,https://api.spotify.com/v1/audio-analysis/6hHzGmjnndU1GyJsZwQ0HH,audio_features,0.569,0.823,4.0,-5.709,0.0,0.169,0.00796,0.779,0.28,0.328,166.994,105280,4
1184,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Kick It,2020-05-19,3T89k61L3Uw1gHpuAKMEVH,spotify:track:3T89k61L3Uw1gHpuAKMEVH,https://api.spotify.com/v1/tracks/3T89k61L3Uw1gHpuAKMEVH,https://api.spotify.com/v1/audio-analysis/3T89k61L3Uw1gHpuAKMEVH,audio_features,0.681,0.847,7.0,-2.462,1.0,0.0867,0.0306,0.0,0.0808,0.506,167.036,233013,4
1185,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Boom,2020-05-19,1fX2Cec5SwCg7YN2iIZzR7,spotify:track:1fX2Cec5SwCg7YN2iIZzR7,https://api.spotify.com/v1/tracks/1fX2Cec5SwCg7YN2iIZzR7,https://api.spotify.com/v1/audio-analysis/1fX2Cec5SwCg7YN2iIZzR7,audio_features,0.74,0.628,2.0,-3.355,1.0,0.143,0.043,1.74e-06,0.12,0.307,104.929,209080,4
1186,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Pandora's Box,2020-05-19,42fbsXQxGelDfIPiW6WbZb,spotify:track:42fbsXQxGelDfIPiW6WbZb,https://api.spotify.com/v1/tracks/42fbsXQxGelDfIPiW6WbZb,https://api.spotify.com/v1/audio-analysis/42fbsXQxGelDfIPiW6WbZb,audio_features,0.636,0.814,0.0,-3.38,1.0,0.0693,0.127,0.0,0.064,0.635,159.97,249120,4
1187,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Day Dream,2020-05-19,01MofO92inu7XFSfCXwsbT,spotify:track:01MofO92inu7XFSfCXwsbT,https://api.spotify.com/v1/tracks/01MofO92inu7XFSfCXwsbT,https://api.spotify.com/v1/audio-analysis/01MofO92inu7XFSfCXwsbT,audio_features,0.421,0.799,4.0,-4.441,1.0,0.14,0.203,0.0,0.198,0.176,136.424,205747,3
1188,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Make Your Day,2020-05-19,3AHenSAPA6AQZZnyuWHJnz,spotify:track:3AHenSAPA6AQZZnyuWHJnz,https://api.spotify.com/v1/tracks/3AHenSAPA6AQZZnyuWHJnz,https://api.spotify.com/v1/audio-analysis/3AHenSAPA6AQZZnyuWHJnz,audio_features,0.602,0.411,2.0,-5.634,0.0,0.0315,0.839,0.0,0.283,0.439,117.661,215027,3
1189,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Interlude: Neo Zone,2020-05-19,2BuX8GK4FWQ5EEHCepk7lk,spotify:track:2BuX8GK4FWQ5EEHCepk7lk,https://api.spotify.com/v1/tracks/2BuX8GK4FWQ5EEHCepk7lk,https://api.spotify.com/v1/audio-analysis/2BuX8GK4FWQ5EEHCepk7lk,audio_features,0.534,0.575,7.0,-6.628,1.0,0.106,0.244,0.807,0.0296,0.109,166.078,99120,4
1190,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,MAD DOG,2020-05-19,4uKoZz59e8bAdiC2bXSCWX,spotify:track:4uKoZz59e8bAdiC2bXSCWX,https://api.spotify.com/v1/tracks/4uKoZz59e8bAdiC2bXSCWX,https://api.spotify.com/v1/audio-analysis/4uKoZz59e8bAdiC2bXSCWX,audio_features,0.646,0.863,2.0,-3.415,1.0,0.381,0.206,0.0,0.0976,0.614,157.834,183187,4
1191,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Sit Down!,2020-05-19,6PxbberVGvYZ6z54ySjAM3,spotify:track:6PxbberVGvYZ6z54ySjAM3,https://api.spotify.com/v1/tracks/6PxbberVGvYZ6z54ySjAM3,https://api.spotify.com/v1/audio-analysis/6PxbberVGvYZ6z54ySjAM3,audio_features,0.819,0.812,1.0,-4.203,1.0,0.11,0.0603,2.03e-05,0.0429,0.719,127.983,200200,4
1192,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Love Me Now,2020-05-19,3pyNUDyPRMG1pY2zVg3Lxl,spotify:track:3pyNUDyPRMG1pY2zVg3Lxl,https://api.spotify.com/v1/tracks/3pyNUDyPRMG1pY2zVg3Lxl,https://api.spotify.com/v1/audio-analysis/3pyNUDyPRMG1pY2zVg3Lxl,audio_features,0.547,0.778,6.0,-4.733,0.0,0.139,0.152,0.0,0.0515,0.383,126.181,248253,4
1193,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Love Song,2020-05-19,6T3QlZPHu7ckPNKPs8J36v,spotify:track:6T3QlZPHu7ckPNKPs8J36v,https://api.spotify.com/v1/tracks/6T3QlZPHu7ckPNKPs8J36v,https://api.spotify.com/v1/audio-analysis/6T3QlZPHu7ckPNKPs8J36v,audio_features,0.652,0.784,1.0,-3.271,1.0,0.143,0.0477,0.0,0.0866,0.667,129.837,215160,4
1194,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,White Night,2020-05-19,2xszaAGmpxMjoqDBxgTKKn,spotify:track:2xszaAGmpxMjoqDBxgTKKn,https://api.spotify.com/v1/tracks/2xszaAGmpxMjoqDBxgTKKn,https://api.spotify.com/v1/audio-analysis/2xszaAGmpxMjoqDBxgTKKn,audio_features,0.56,0.567,7.0,-3.968,0.0,0.0288,0.203,0.0,0.13,0.214,70.978,243427,4
1195,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Not Alone,2020-05-19,4ZynSbjqh6owUojGwvLyRx,spotify:track:4ZynSbjqh6owUojGwvLyRx,https://api.spotify.com/v1/tracks/4ZynSbjqh6owUojGwvLyRx,https://api.spotify.com/v1/audio-analysis/4ZynSbjqh6owUojGwvLyRx,audio_features,0.761,0.573,9.0,-5.229,1.0,0.0332,0.627,9.04e-06,0.125,0.428,126.991,225173,4
1196,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Dreams Come True,2020-05-19,3xATy1secmNHldXsVjs9zP,spotify:track:3xATy1secmNHldXsVjs9zP,https://api.spotify.com/v1/tracks/3xATy1secmNHldXsVjs9zP,https://api.spotify.com/v1/audio-analysis/3xATy1secmNHldXsVjs9zP,audio_features,0.557,0.668,6.0,-4.345,0.0,0.0474,0.144,0.0,0.145,0.38,97.985,225560,4
1197,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,spotify:album:64F7bFLt8ULAfBl2L4Pyv4,Elevator (127F),2020-05-19,6iflfdX1CD1X27257fM0RD,spotify:track:6iflfdX1CD1X27257fM0RD,https://api.spotify.com/v1/tracks/6iflfdX1CD1X27257fM0RD,https://api.spotify.com/v1/audio-analysis/6iflfdX1CD1X27257fM0RD,audio_features,0.731,0.707,4.0,-3.808,0.0,0.0582,0.105,0.0,0.404,0.579,103.969,209880,4
1198,NCT 127,NCT #127 Neo Zone - The 2nd Album,spotify:album:5YOvg682zFOleCiSndLnZr,Elevator (127F),2020-03-06,2Go7eMyOdfKqKOC4x32RYt,spotify:track:2Go7eMyOdfKqKOC4x32RYt,https://api.spotify.com/v1/tracks/2Go7eMyOdfKqKOC4x32RYt,https://api.spotify.com/v1/audio-analysis/2Go7eMyOdfKqKOC4x32RYt,audio_features,0.731,0.707,4.0,-3.808,0.0,0.0581,0.105,0.0,0.404,0.58,103.971,209880,4
1199,NCT 127,NCT #127 Neo Zone - The 2nd Album,spotify:album:5YOvg682zFOleCiSndLnZr,Kick It,2020-03-06,1ayaOin9hxCtyhg4UsBTpg,spotify:track:1ayaOin9hxCtyhg4UsBTpg,https://api.spotify.com/v1/tracks/1ayaOin9hxCtyhg4UsBTpg,https://api.spotify.com/v1/audio-analysis/1ayaOin9hxCtyhg4UsBTpg,audio_features,0.681,0.847,7.0,-2.462,1.0,0.0869,0.0306,0.0,0.0808,0.507,167.031,233013,4
1200,NCT 127,NCT #127 Neo Zone - The 2nd Album,spotify:album:5YOvg682zFOleCiSndLnZr,Boom,2020-03-06,4PIDYDoXyBUAh5Tzndtk9K,spotify:track:4PIDYDoXyBUAh5Tzndtk9K,https://api.spotify.com/v1/tracks/4PIDYDoXyBUAh5Tzndtk9K,https://api.spotify.com/v1/audio-analysis/4PIDYDoXyBUAh5Tzndtk9K,audio_features,0.74,0.628,2.0,-3.355,1.0,0.143,0.0418,1.74e-06,0.12,0.307,104.926,209080,4
1201,NCT 127,NCT #127 Neo Zone - The 2nd Album,spotify:album:5YOvg682zFOleCiSndLnZr,Pandora's Box,2020-03-06,2eibpPa0zEyFb7SR4edlYp,spotify:track:2eibpPa0zEyFb7SR4edlYp,https://api.spotify.com/v1/tracks/2eibpPa0zEyFb7SR4edlYp,https://api.spotify.com/v1/audio-analysis/2eibpPa0zEyFb7SR4edlYp,audio_features,0.636,0.813,0.0,-3.38,1.0,0.0693,0.127,0.0,0.064,0.634,159.968,249120,4
1202,NCT 127,NCT #127 Neo Zone - The 2nd Album,spotify:album:5YOvg682zFOleCiSndLnZr,Day Dream,2020-03-06,4O5NmwwKzpQkuUUUz0V3TN,spotify:track:4O5NmwwKzpQkuUUUz0V3TN,https://api.spotify.com/v1/tracks/4O5NmwwKzpQkuUUUz0V3TN,https://api.spotify.com/v1/audio-analysis/4O5NmwwKzpQkuUUUz0V3TN,audio_features,0.422,0.799,4.0,-4.441,1.0,0.14,0.203,0.0,0.198,0.174,136.424,205747,3
1203,NCT 127,NCT #127 Neo Zone - The 2nd Album,spotify:album:5YOvg682zFOleCiSndLnZr,Interlude: Neo Zone,2020-03-06,4PkQJX29fickABu8UEXqIO,spotify:track:4PkQJX29fickABu8UEXqIO,https://api.spotify.com/v1/tracks/4PkQJX29fickABu8UEXqIO,https://api.spotify.com/v1/audio-analysis/4PkQJX29fickABu8UEXqIO,audio_features,0.529,0.575,7.0,-6.628,1.0,0.109,0.244,0.807,0.0296,0.109,165.97,99120,4
1204,NCT 127,NCT #127 Neo Zone - The 2nd Album,spotify:album:5YOvg682zFOleCiSndLnZr,MAD DOG,2020-03-06,1x60WPvUlRvUZFMaMMDGQi,spotify:track:1x60WPvUlRvUZFMaMMDGQi,https://api.spotify.com/v1/tracks/1x60WPvUlRvUZFMaMMDGQi,https://api.spotify.com/v1/audio-analysis/1x60WPvUlRvUZFMaMMDGQi,audio_features,0.645,0.866,2.0,-3.415,1.0,0.381,0.206,0.0,0.0976,0.606,157.831,183187,4
1205,NCT 127,NCT #127 Neo Zone - The 2nd Album,spotify:album:5YOvg682zFOleCiSndLnZr,Sit Down!,2020-03-06,3G7867O6gqh3UmpQeeMLDW,spotify:track:3G7867O6gqh3UmpQeeMLDW,https://api.spotify.com/v1/tracks/3G7867O6gqh3UmpQeeMLDW,https://api.spotify.com/v1/audio-analysis/3G7867O6gqh3UmpQeeMLDW,audio_features,0.819,0.812,1.0,-4.204,1.0,0.11,0.0603,2e-05,0.043,0.719,127.981,200200,4
1206,NCT 127,NCT #127 Neo Zone - The 2nd Album,spotify:album:5YOvg682zFOleCiSndLnZr,Love Me Now,2020-03-06,1rERmGg7Aywj0Wbv9uVDvV,spotify:track:1rERmGg7Aywj0Wbv9uVDvV,https://api.spotify.com/v1/tracks/1rERmGg7Aywj0Wbv9uVDvV,https://api.spotify.com/v1/audio-analysis/1rERmGg7Aywj0Wbv9uVDvV,audio_features,0.547,0.778,6.0,-4.733,0.0,0.138,0.151,0.0,0.0515,0.386,126.185,248253,4
1207,NCT 127,NCT #127 Neo Zone - The 2nd Album,spotify:album:5YOvg682zFOleCiSndLnZr,Love Song,2020-03-06,7xH1V8qRKEOCCqIJBvlTva,spotify:track:7xH1V8qRKEOCCqIJBvlTva,https://api.spotify.com/v1/tracks/7xH1V8qRKEOCCqIJBvlTva,https://api.spotify.com/v1/audio-analysis/7xH1V8qRKEOCCqIJBvlTva,audio_features,0.652,0.783,1.0,-3.271,1.0,0.143,0.048,0.0,0.0866,0.664,129.843,215160,4
1208,NCT 127,NCT #127 Neo Zone - The 2nd Album,spotify:album:5YOvg682zFOleCiSndLnZr,White Night,2020-03-06,33txTXgQioQ5eaXc7yWd67,spotify:track:33txTXgQioQ5eaXc7yWd67,https://api.spotify.com/v1/tracks/33txTXgQioQ5eaXc7yWd67,https://api.spotify.com/v1/audio-analysis/33txTXgQioQ5eaXc7yWd67,audio_features,0.56,0.568,7.0,-3.967,0.0,0.0288,0.203,0.0,0.13,0.214,70.978,243427,4
1209,NCT 127,NCT #127 Neo Zone - The 2nd Album,spotify:album:5YOvg682zFOleCiSndLnZr,Not Alone,2020-03-06,5N48rfOMFf2XkHpqPoAqzW,spotify:track:5N48rfOMFf2XkHpqPoAqzW,https://api.spotify.com/v1/tracks/5N48rfOMFf2XkHpqPoAqzW,https://api.spotify.com/v1/audio-analysis/5N48rfOMFf2XkHpqPoAqzW,audio_features,0.761,0.574,9.0,-5.229,1.0,0.0332,0.627,9e-06,0.125,0.427,126.994,225173,4
